id name keystroke10 keystroke20 keystroke30 keystroke40 keystroke50 keystroke60 keystroke70 keystroke80 keystroke90 keystroke100 keystroke110 keystroke120 keystroke130 keystroke140 keystroke150 keystroke160 keystroke170 ouliers essay_sent essay_type
1212 GayMerriage 20 13 7 12 13 26 22 15 18 31 9 6 1 2 0 0 0 0 8 True
1213 GayMerriage 13 25 13 13 7 29 13 19 18 29 18 9 1 4 1 0 0 2 2 Fake
1214 GayMerriage 20 17 10 7 9 19 18 16 18 40 14 8 7 5 0 2 0 5 8 Fake
1215 GayMerriage 14 21 6 14 12 25 17 17 16 36 20 14 8 3 4 1 0 3 2 True
1216 GayMerriage 14 7 8 17 4 34 47 50 40 16 11 6 1 3 1 1 0 5 2 True
1217 GayMerriage 10 1 7 10 0 20 28 48 41 28 10 3 1 1 1 1 1 4 4 Fake
1218 GayMerriage 8 7 9 19 4 34 43 45 34 9 5 3 0 0 2 0 3 4 4 Fake
1219 GayMerriage 11 4 11 26 3 38 55 62 43 22 12 12 1 3 3 3 0 11 2 True
1220 GayMerriage 44 54 17 23 21 81 36 51 38 30 9 5 0 3 0 1 1 9 4 True
1221 GayMerriage 50 33 22 24 25 79 55 64 46 53 7 1 5 2 2 1 1 7 2 Fake
1222 GayMerriage 30 38 22 26 17 70 57 47 40 55 11 5 3 2 4 1 0 10 4 Fake
1223 GayMerriage 34 30 23 25 39 96 80 62 39 35 8 6 5 5 4 0 1 9 2 True
1224 GayMerriage 0 6 21 16 18 35 34 57 33 19 2 1 3 1 0 2 0 3 8 True
1225 GayMerriage 0 7 17 16 15 27 10 40 49 26 6 3 4 0 0 0 0 0 8 Fake
1226 GayMerriage 0 13 22 8 27 33 30 58 40 15 6 2 1 1 0 1 0 4 8 Fake
1227 GayMerriage 0 8 21 15 12 32 28 58 32 17 3 3 3 1 1 1 0 2 8 True
1228 GayMerriage 8 2 24 19 5 2 56 5 0 15 26 0 0 0 0 0 0 0 8 True
1229 GayMerriage 6 19 22 36 6 7 74 3 3 16 33 1 0 2 0 1 0 2 2 Fake
1230 GayMerriage 8 8 17 26 5 5 50 4 5 19 41 0 0 1 0 0 1 2 8 Fake
1231 GayMerriage 7 9 16 25 8 3 74 4 3 23 29 1 0 0 0 0 1 1 2 True
1232 GayMerriage 0 2 2 6 8 25 28 37 28 42 7 7 3 6 1 2 0 7 4 True
1233 GayMerriage 0 6 3 8 15 31 23 40 37 43 12 4 6 0 1 1 2 11 8 Fake
1234 GayMerriage 0 8 6 8 13 34 42 35 36 40 5 5 5 2 1 2 2 8 8 Fake
1235 GayMerriage 0 2 1 7 11 35 20 23 26 37 11 6 4 3 0 1 1 6 4 True
1236 GayMerriage 12 18 12 21 9 19 20 25 26 20 17 6 4 0 0 2 0 8 2 True
1237 GayMerriage 22 22 13 14 13 15 17 23 22 28 7 6 5 3 0 1 0 3 8 Fake
1238 GayMerriage 23 31 17 13 10 16 20 21 18 23 13 14 9 1 3 1 2 5 8 Fake
1239 GayMerriage 22 17 25 8 10 13 16 20 18 36 18 13 9 5 0 0 1 7 2 True
1240 GayMerriage 17 18 14 10 16 24 20 34 26 16 16 5 2 2 3 0 0 0 2 True
1241 GayMerriage 30 21 17 18 18 30 33 48 30 26 10 15 5 9 1 0 0 3 7 Fake
1242 GayMerriage 21 17 12 16 14 25 31 31 23 13 6 7 3 1 1 1 2 5 2 Fake
1243 GayMerriage 33 23 19 22 18 40 27 44 34 21 18 19 5 7 3 0 1 7 7 True
1244 GayMerriage 0 44 52 0 43 33 0 24 10 0 8 4 0 2 0 0 0 0 5 True
1245 GayMerriage 0 86 79 1 79 50 0 46 25 1 10 9 0 4 0 2 0 3 8 Fake
1246 GayMerriage 0 43 51 1 29 42 0 22 13 2 10 5 0 1 0 2 0 2 5 Fake
1247 GayMerriage 1 83 65 2 79 80 0 61 25 1 19 10 1 7 0 1 2 5 8 True
1248 GayMerriage 70 94 45 47 48 89 36 25 32 27 8 4 4 0 1 1 0 4 2 True
1249 GayMerriage 53 101 63 47 39 66 22 23 24 28 7 4 4 3 1 2 0 2 8 Fake
1250 GayMerriage 53 91 42 46 43 82 34 20 25 18 7 6 9 4 0 0 2 7 8 Fake
1251 GayMerriage 68 95 54 47 48 82 36 22 27 35 19 13 10 11 7 4 3 13 2 True
1252 GayMerriage 40 47 30 44 30 41 57 48 29 24 5 0 1 1 1 2 0 7 4 True
1253 GayMerriage 16 24 10 18 26 17 28 36 20 14 6 3 2 1 1 0 1 2 2 Fake
1254 GayMerriage 32 16 17 29 21 39 34 29 22 16 8 6 1 0 0 0 0 2 2 Fake
1255 GayMerriage 61 47 42 40 37 50 51 70 32 22 5 3 3 3 1 2 0 4 4 True
1256 GayMerriage 11 8 12 8 13 18 17 14 7 28 21 10 5 24 2 3 2 12 2 True
1257 GayMerriage 14 12 11 12 8 8 8 7 4 36 16 1 6 27 3 9 2 16 8 Fake
1258 GayMerriage 6 13 15 16 8 10 5 5 10 33 26 3 6 27 7 2 3 14 8 Fake
1259 GayMerriage 8 11 7 14 14 10 10 8 5 24 18 5 6 53 7 4 2 14 2 True
1260 GayMerriage 9 60 31 25 29 80 36 16 25 48 8 10 3 0 1 1 0 5 6 True
1261 GayMerriage 7 75 32 26 20 83 47 25 25 37 15 14 7 9 0 2 2 9 8 Fake
1262 GayMerriage 10 72 33 35 37 82 55 37 29 59 21 7 10 9 3 5 1 9 4 Fake
1263 GayMerriage 5 84 41 34 36 92 73 51 30 60 18 9 13 8 2 1 1 8 8 True
1264 GayMerriage 4 2 2 2 1 6 9 10 4 12 45 12 5 27 23 0 3 22 2 True
1265 GayMerriage 1 1 2 4 3 12 5 11 5 10 35 18 4 27 26 2 1 18 2 Fake
1266 GayMerriage 2 1 2 5 3 12 7 11 3 13 50 11 7 26 26 3 4 22 2 Fake
1267 GayMerriage 5 1 2 4 10 6 5 10 8 10 57 15 4 34 28 4 2 30 2 True
1268 GayMerriage 0 24 17 17 16 32 21 12 13 20 6 9 4 11 1 3 2 6 5 True
1269 GayMerriage 0 56 27 18 27 38 23 16 16 25 12 4 9 5 6 0 1 10 5 Fake
1270 GayMerriage 1 47 26 33 28 59 27 25 24 32 17 6 11 15 6 6 4 16 5 Fake
1271 GayMerriage 0 38 20 29 22 46 14 23 10 27 6 7 8 10 5 6 2 12 5 True
1272 GayMerriage 11 26 19 23 23 27 38 58 32 25 14 9 4 4 4 1 1 3 2 True
1273 GayMerriage 20 24 21 26 20 35 66 56 31 26 19 17 9 7 3 1 1 4 8 Fake
1274 GayMerriage 15 22 18 16 19 37 35 39 39 30 23 18 6 5 10 4 4 16 2 Fake
1275 GayMerriage 24 21 23 25 34 35 52 57 38 36 22 26 15 9 6 8 4 18 8 True
1276 GayMerriage 0 0 0 0 0 0 2 16 15 24 14 14 8 2 3 4 2 57 8 True
1277 GayMerriage 0 0 0 0 0 1 5 15 15 18 14 15 6 7 11 3 3 41 2 Fake
1278 GayMerriage 0 0 0 0 1 2 3 15 14 20 12 11 10 10 2 3 3 72 2 Fake
1279 GayMerriage 0 0 0 1 0 2 7 21 14 22 15 11 8 4 3 6 5 93 8 True
1280 GayMerriage 1 36 31 23 32 74 53 46 58 47 13 9 2 7 1 6 8 29 8 True
1281 GayMerriage 0 33 17 10 13 45 32 24 27 19 7 6 4 3 1 1 2 12 8 Fake
1282 GayMerriage 0 21 12 8 7 38 31 35 24 34 15 3 5 6 3 2 4 18 2 Fake
1283 GayMerriage 0 48 18 28 22 53 51 70 64 66 16 16 6 12 3 6 7 33 8 True
1284 GayMerriage 20 20 16 20 12 21 4 21 11 14 16 10 14 10 8 18 2 25 2 True
1285 GayMerriage 21 16 10 22 9 15 14 18 11 6 11 5 4 16 12 10 1 15 5 Fake
1286 GayMerriage 34 28 18 10 15 18 13 12 13 17 16 19 11 21 7 6 2 11 2 Fake
1287 GayMerriage 26 26 17 18 18 17 7 12 9 9 12 13 8 15 8 6 2 14 5 True
1288 GayMerriage 37 32 26 46 34 42 45 47 30 25 5 5 1 5 0 1 0 3 2 True
1289 GayMerriage 21 26 20 37 31 41 20 36 26 21 8 3 1 1 0 1 1 3 2 Fake
1290 GayMerriage 11 31 23 36 28 36 36 37 26 23 11 5 6 1 0 0 1 2 2 Fake
1291 GayMerriage 35 28 41 49 41 60 51 44 30 21 12 10 4 3 0 2 0 7 2 True
1292 GayMerriage 5 12 14 10 9 25 66 27 5 13 7 3 0 5 2 1 0 6 8 True
1293 GayMerriage 6 10 9 16 13 35 50 22 9 10 9 1 2 2 0 0 0 4 2 Fake
1294 GayMerriage 2 13 11 12 17 38 49 24 16 14 4 0 1 2 3 0 1 5 2 Fake
1295 GayMerriage 5 11 27 21 21 51 66 35 17 23 10 8 4 2 1 1 2 4 8 True
1296 GayMerriage 1 35 14 14 16 47 10 12 8 12 2 4 2 2 0 0 1 1 8 True
1297 GayMerriage 2 25 18 16 13 38 18 17 3 17 3 4 1 3 1 0 0 0 2 Fake
1298 GayMerriage 0 26 17 19 16 41 19 15 11 18 3 3 3 2 1 0 2 2 2 Fake
1299 GayMerriage 2 28 12 13 15 43 26 11 9 18 1 7 0 3 1 1 1 3 8 True
1300 GayMerriage 23 14 15 19 17 24 18 32 19 14 6 9 2 3 0 0 0 1 2 True
1301 GayMerriage 16 20 13 18 18 41 34 22 12 14 6 7 3 0 0 0 0 0 2 Fake
1302 GayMerriage 22 11 11 23 19 40 20 20 13 19 10 2 1 1 1 0 0 1 2 Fake
1303 GayMerriage 25 16 17 22 26 22 28 39 13 17 7 5 1 1 1 0 0 0 2 True
1304 GayMerriage 1 3 4 13 10 18 12 11 11 9 21 49 19 5 1 1 1 12 2 True
1305 GayMerriage 1 9 7 40 17 22 11 19 19 10 18 76 52 10 5 3 2 20 2 Fake
1306 GayMerriage 4 4 4 13 6 9 14 17 4 15 18 55 22 2 1 3 0 14 2 Fake
1307 GayMerriage 4 3 7 34 17 30 18 22 10 15 27 78 35 20 5 3 2 32 2 True
1308 GayMerriage 32 31 15 19 14 29 15 18 7 18 3 1 3 1 1 0 0 1 2 True
1309 GayMerriage 24 25 24 22 12 35 13 17 11 15 0 3 1 1 0 0 1 1 2 Fake
1310 GayMerriage 23 37 26 13 19 35 10 6 12 8 1 2 2 3 0 2 0 3 2 Fake
1311 GayMerriage 28 28 11 17 20 39 13 19 9 15 2 2 4 1 0 0 0 1 2 True
1312 GayMerriage 20 18 16 26 24 70 42 29 13 12 3 6 1 0 1 0 0 2 5 True
1313 GayMerriage 24 22 12 25 35 61 53 37 24 9 2 5 2 2 2 0 0 1 2 Fake
1314 GayMerriage 21 36 19 34 65 93 55 28 21 14 6 0 2 5 0 2 1 10 5 Fake
1315 GayMerriage 25 31 16 32 42 105 44 33 17 10 5 2 1 3 1 0 1 5 2 True
1316 GayMerriage 0 15 11 9 11 42 20 23 20 37 7 2 0 5 2 0 1 1 2 True
1317 GayMerriage 0 11 10 8 10 44 18 19 18 47 13 7 6 0 1 0 1 3 8 Fake
1318 GayMerriage 0 17 17 14 22 45 12 32 22 38 13 5 4 1 0 1 0 8 2 Fake
1319 GayMerriage 0 19 13 13 21 57 34 35 33 58 21 9 4 3 1 3 0 7 8 True
1320 GayMerriage 0 30 18 15 16 40 26 26 34 114 52 20 19 18 3 4 0 12 2 True
1321 GayMerriage 4 23 13 12 12 23 19 18 21 83 42 17 17 20 1 5 0 9 2 Fake
1322 GayMerriage 1 16 10 20 13 22 17 21 41 82 45 20 11 12 2 6 0 9 2 Fake
1323 GayMerriage 2 18 17 27 18 47 27 41 50 94 51 31 21 11 3 7 0 12 2 True
1324 GayMerriage 12 17 12 13 6 22 24 41 41 53 24 11 11 6 5 7 1 11 8 True
1325 GayMerriage 9 16 8 14 14 20 20 28 38 44 31 26 12 11 6 7 1 16 2 Fake
1326 GayMerriage 7 21 9 10 8 22 16 39 37 52 23 22 10 13 7 6 5 18 8 Fake
1327 GayMerriage 14 18 12 13 19 16 24 38 45 56 42 36 15 19 9 8 4 25 2 True
1328 GayMerriage 41 14 13 30 9 22 24 16 6 12 18 4 2 6 5 5 0 8 8 True
1329 GayMerriage 41 14 17 39 16 7 25 24 4 17 12 9 0 3 4 1 2 6 8 Fake
1330 GayMerriage 59 17 21 42 26 25 33 20 12 12 21 12 2 5 9 4 2 11 8 Fake
1331 GayMerriage 46 11 30 39 12 12 34 22 5 21 23 10 0 5 4 3 0 4 8 True
1332 GayMerriage 1 11 6 1 8 4 1 13 13 34 38 40 10 19 6 7 4 18 4 True
1333 GayMerriage 0 4 8 1 2 6 2 11 25 29 21 31 18 22 3 12 5 31 5 Fake
1334 GayMerriage 1 2 3 1 4 3 4 8 14 32 34 29 15 30 7 8 7 29 4 Fake
1335 GayMerriage 2 5 1 1 4 13 1 7 23 23 35 47 15 51 5 16 10 43 4 True
1336 GayMerriage 3 34 9 17 16 39 16 20 23 6 2 3 0 0 0 0 0 0 2 True
1337 GayMerriage 1 31 19 18 9 30 19 14 12 14 5 1 0 1 0 0 0 0 8 Fake
1338 GayMerriage 2 29 16 20 15 38 23 21 10 11 4 0 0 0 0 0 0 0 2 Fake
1339 GayMerriage 1 28 15 14 9 37 20 17 14 12 3 2 1 0 0 0 0 0 8 True
1340 GayMerriage 25 13 10 14 8 8 10 20 26 35 30 8 2 0 0 1 0 3 8 True
1341 GayMerriage 28 19 15 23 8 15 8 26 47 54 30 17 4 1 1 0 2 5 2 Fake
1342 GayMerriage 23 14 5 13 10 13 11 20 29 54 20 8 1 3 0 1 0 4 8 Fake
1343 GayMerriage 29 27 8 20 10 15 17 25 41 59 33 15 3 1 0 1 2 4 2 True
1344 GayMerriage 27 46 9 12 14 31 10 20 17 28 4 1 0 0 0 0 0 0 8 True
1345 GayMerriage 22 27 11 15 15 33 13 15 22 19 3 5 2 2 2 1 1 3 7 Fake
1346 GayMerriage 25 44 13 12 14 41 16 21 12 18 5 1 1 1 0 0 1 2 7 Fake
1347 GayMerriage 24 35 17 15 12 33 23 17 12 31 4 3 1 0 0 0 0 0 8 True
1348 GayMerriage 2 4 5 5 9 28 46 47 53 33 10 5 7 10 5 2 3 26 2 True
1349 GayMerriage 1 4 4 7 7 41 29 44 26 21 4 6 7 11 5 3 3 17 8 Fake
1350 GayMerriage 1 2 4 4 11 31 42 43 30 24 3 2 2 5 1 2 5 32 8 Fake
1351 GayMerriage 4 9 6 5 3 61 41 52 29 31 5 3 8 17 2 8 1 22 2 True
1352 GayMerriage 11 9 63 114 14 25 84 18 3 25 21 3 6 18 0 0 1 2 4 True
1353 GayMerriage 13 9 26 65 2 12 48 7 1 12 17 1 0 1 0 0 1 1 5 Fake
1354 GayMerriage 7 3 19 54 3 13 53 6 1 21 8 0 1 11 0 0 1 6 5 Fake
1355 GayMerriage 25 13 52 108 9 28 81 23 1 28 24 0 2 30 2 0 2 10 4 True
1356 GayMerriage 14 13 16 34 5 3 112 5 2 25 53 2 0 1 0 2 1 8 5 True
1357 GayMerriage 8 14 19 24 4 1 98 6 1 17 54 1 1 1 2 0 0 3 3 Fake
1358 GayMerriage 12 12 15 32 1 5 127 7 0 19 35 2 2 3 0 1 2 4 3 Fake
1359 GayMerriage 18 9 34 24 5 5 145 9 4 16 30 0 2 0 3 1 1 3 5 True
1360 GayMerriage 0 16 4 14 10 19 14 13 14 47 20 8 6 5 1 1 1 7 3 True
1361 GayMerriage 2 18 9 7 9 22 8 16 27 47 11 13 11 2 0 1 0 11 2 Fake
1362 GayMerriage 0 13 10 9 4 21 19 12 23 37 29 13 7 13 2 3 0 12 3 Fake
1363 GayMerriage 1 19 10 9 8 21 17 20 26 46 19 10 13 6 1 2 1 12 2 True
1364 GayMerriage 0 20 11 6 5 25 20 19 28 43 11 13 4 3 1 0 0 0 5 True
1365 GayMerriage 1 25 5 11 6 19 16 19 19 54 17 9 5 6 1 1 0 1 8 Fake
1366 GayMerriage 0 28 16 16 13 36 25 21 17 45 28 12 13 14 5 2 0 2 5 Fake
1367 GayMerriage 1 26 18 14 10 56 22 38 31 54 16 11 9 4 1 0 0 1 8 True
1368 GayMerriage 18 22 13 4 12 19 14 28 30 26 6 2 0 0 0 0 0 2 6 True
1369 GayMerriage 16 23 13 9 12 24 29 26 29 29 1 2 1 1 1 0 1 1 8 Fake
1370 GayMerriage 18 28 7 12 13 19 22 28 28 35 9 4 0 0 0 0 0 3 6 Fake
1371 GayMerriage 16 13 9 17 8 19 18 33 21 32 8 1 0 1 0 0 0 0 8 True
1372 GayMerriage 5 23 18 26 15 25 17 45 26 13 3 3 3 2 1 0 1 4 2 True
1373 GayMerriage 3 27 21 15 15 29 40 39 26 11 2 0 3 0 0 2 0 4 4 Fake
1374 GayMerriage 4 30 17 29 24 38 48 38 13 4 2 2 0 1 1 0 0 1 4 Fake
1375 GayMerriage 4 66 37 28 23 45 49 50 25 16 8 3 3 0 0 1 0 2 2 True
1376 GayMerriage 15 20 7 26 12 20 23 23 15 15 6 2 3 1 2 1 0 5 2 True
1377 GayMerriage 15 22 25 17 10 26 16 22 13 16 7 2 5 2 0 0 0 2 8 Fake
1378 GayMerriage 80 79 70 87 75 94 72 82 79 62 29 30 6 11 3 2 4 13 8 Fake
1379 GayMerriage 35 36 25 31 36 46 24 46 32 28 13 14 8 6 2 1 2 6 2 True
1380 GayMerriage 0 26 44 0 38 42 2 74 5 77 45 0 26 8 0 2 0 6 2 True
1381 GayMerriage 0 19 37 1 29 31 0 36 1 47 24 0 8 2 0 2 0 3 2 Fake
1382 GayMerriage 0 29 26 0 29 24 0 37 1 43 24 0 19 12 0 4 0 7 2 Fake
1383 GayMerriage 0 16 36 0 29 42 0 54 0 70 60 1 41 25 0 13 0 23 2 True
1384 GayMerriage 0 50 9 12 12 18 14 20 23 22 19 23 15 11 2 3 0 4 2 True
1385 GayMerriage 0 30 4 12 13 20 14 28 30 30 20 16 14 10 7 2 0 6 8 Fake
1386 GayMerriage 1 39 4 8 6 16 7 25 27 32 24 24 7 17 10 9 3 14 2 Fake
1387 GayMerriage 0 25 12 13 9 12 20 26 29 33 26 24 14 13 8 4 4 13 8 True
1388 GayMerriage 1 0 0 3 3 6 3 73 66 36 19 10 4 7 2 2 4 42 8 True
1389 GayMerriage 0 0 0 0 0 2 9 46 38 26 11 9 4 4 2 2 1 31 2 Fake
1390 GayMerriage 0 1 1 0 2 4 4 44 45 40 6 6 4 7 4 4 5 42 2 Fake
1391 GayMerriage 0 1 1 5 1 5 10 72 67 42 16 11 2 2 4 11 3 70 8 True
1392 GayMerriage 0 63 9 15 14 34 21 19 28 40 11 12 8 6 5 2 0 4 4 True
1393 GayMerriage 0 59 13 14 19 27 14 28 23 37 10 14 10 17 3 3 3 10 2 Fake
1394 GayMerriage 0 54 21 17 16 40 20 34 29 51 18 16 12 18 5 4 3 20 4 Fake
1395 GayMerriage 0 58 19 15 10 29 18 14 21 55 22 18 14 15 5 5 1 16 2 True
1396 GayMerriage 14 39 13 32 19 31 26 20 27 26 14 14 12 10 10 12 2 23 3 True
1397 GayMerriage 43 56 45 57 35 40 38 41 38 46 27 25 24 22 13 13 6 26 8 Fake
1398 GayMerriage 14 37 18 30 20 25 26 20 23 22 23 17 15 25 13 6 8 23 2 Fake
1399 GayMerriage 31 42 24 50 35 31 42 47 29 39 30 32 27 35 23 22 13 63 8 True
1400 GayMerriage 4 9 5 2 4 5 7 3 12 43 34 27 8 9 0 1 0 6 5 True
1401 GayMerriage 5 5 7 5 3 4 3 8 16 44 41 13 10 4 3 2 0 7 2 Fake
1402 GayMerriage 5 9 10 9 6 13 7 15 19 52 52 50 19 11 7 3 0 7 5 Fake
1403 GayMerriage 3 5 9 12 12 13 5 17 20 42 49 26 13 5 7 5 0 9 2 True
1404 GayMerriage 3 13 8 18 7 19 26 55 37 42 29 29 15 9 5 3 1 12 4 True
1405 GayMerriage 7 10 11 10 3 14 16 34 28 30 16 25 13 5 3 1 3 8 2 Fake
1406 GayMerriage 5 9 7 3 7 19 20 30 26 31 20 26 12 10 4 1 1 5 2 Fake
1407 GayMerriage 9 11 8 10 10 28 26 63 37 53 26 29 9 11 4 0 2 6 4 True
1408 GayMerriage 0 9 11 11 2 9 5 11 14 18 22 16 18 16 6 3 9 18 5 True
1409 GayMerriage 2 8 12 18 6 9 14 13 14 19 14 16 12 11 10 10 7 25 2 Fake
1410 GayMerriage 0 12 11 7 11 8 10 9 15 22 21 18 6 12 10 10 7 28 2 Fake
1411 GayMerriage 2 12 8 10 3 6 8 5 9 19 17 15 24 10 18 11 10 30 4 True
1412 GayMerriage 34 33 22 27 6 11 12 18 23 21 15 8 2 3 2 0 2 5 2 True
1413 GayMerriage 38 48 31 34 13 17 14 25 16 35 13 7 2 5 0 1 2 7 2 Fake
1414 GayMerriage 41 29 18 34 19 16 18 23 34 27 18 16 8 7 2 4 0 9 2 Fake
1415 GayMerriage 28 21 18 20 13 13 13 22 20 29 22 16 8 7 3 4 1 6 2 True
1416 GayMerriage 6 8 3 7 2 5 9 4 2 13 46 4 5 45 16 3 2 16 2 True
1417 GayMerriage 3 6 4 3 4 5 7 7 7 11 37 4 4 37 19 1 3 26 2 Fake
1418 GayMerriage 8 3 10 6 7 12 8 11 3 9 46 8 4 35 16 2 0 13 2 Fake
1419 GayMerriage 5 7 5 6 8 13 3 6 1 16 45 5 3 28 21 1 1 16 2 True
1420 GayMerriage 11 11 5 8 6 9 7 7 5 8 7 9 7 9 17 23 12 101 8 True
1421 GayMerriage 12 16 12 15 9 6 10 9 6 11 6 8 10 14 11 12 9 105 7 Fake
1422 GayMerriage 7 13 10 6 7 3 6 4 8 12 10 14 7 16 14 12 7 76 8 Fake
1423 GayMerriage 5 11 13 15 8 9 6 6 7 13 12 13 9 11 12 21 16 113 7 True
1424 GayMerriage 24 21 12 16 12 50 24 32 21 40 14 3 5 2 1 0 0 2 7 True
1425 GayMerriage 13 26 13 13 15 43 18 22 18 34 9 2 3 2 0 1 0 1 8 Fake
1426 GayMerriage 26 28 19 20 18 52 31 50 20 35 13 7 1 0 1 0 0 1 7 Fake
1427 GayMerriage 16 20 21 17 16 29 27 26 26 33 6 3 9 7 0 1 0 3 8 True
1428 GayMerriage 21 7 4 10 6 17 13 26 26 31 13 24 18 17 9 14 2 23 5 True
1429 GayMerriage 7 13 4 15 3 18 12 30 12 13 21 15 23 5 10 7 6 18 5 Fake
1430 GayMerriage 12 13 8 13 13 23 11 22 19 22 20 22 27 14 12 12 5 23 5 Fake
1431 GayMerriage 24 10 12 19 7 22 22 30 26 27 26 29 20 28 16 16 7 36 5 True
1432 GayMerriage 0 9 11 15 6 22 12 13 15 28 8 17 4 5 3 1 0 1 4 True
1433 GayMerriage 0 9 12 8 0 30 11 21 11 37 7 16 4 6 1 0 0 1 8 Fake
1434 GayMerriage 0 11 10 10 9 20 14 34 19 45 15 17 4 10 1 1 0 3 4 Fake
1435 GayMerriage 0 14 10 11 6 16 12 17 14 35 15 17 11 12 0 2 0 3 8 True
1436 GayMerriage 12 14 17 21 17 26 38 49 28 18 14 13 3 1 2 8 1 16 8 True
1437 GayMerriage 14 15 13 13 18 14 20 50 25 28 9 9 2 4 2 1 2 7 2 Fake
1438 GayMerriage 18 22 20 32 21 27 49 54 32 18 5 3 3 1 1 0 2 6 8 Fake
1439 GayMerriage 10 12 16 15 15 38 36 39 33 17 6 10 6 4 3 0 3 7 2 True
1440 GayMerriage 8 7 6 13 8 14 8 14 9 13 20 15 22 31 14 15 5 46 2 True
1441 GayMerriage 5 3 4 9 5 13 8 14 7 12 14 19 19 28 20 12 10 32 2 Fake
1442 GayMerriage 6 6 6 9 6 7 7 13 5 13 6 18 17 22 12 13 7 47 2 Fake
1443 GayMerriage 13 9 8 15 11 11 7 10 11 13 11 18 25 20 9 18 8 51 2 True
1444 GayMerriage 14 9 5 6 6 4 8 6 14 33 15 14 9 26 10 6 6 25 2 True
1445 GayMerriage 8 14 5 7 7 17 6 14 12 36 20 19 11 27 13 6 5 21 7 Fake
1446 GayMerriage 7 14 5 7 6 9 8 12 15 33 10 11 6 21 3 9 5 30 2 Fake
1447 GayMerriage 16 11 4 3 8 10 10 7 23 34 19 14 16 25 8 3 7 34 6 True
1448 GayMerriage 28 14 22 27 13 17 14 18 9 19 13 4 3 1 2 0 0 1 8 True
1449 GayMerriage 32 19 25 15 18 17 8 13 12 10 7 8 1 5 0 0 0 0 8 Fake
1450 GayMerriage 27 19 29 19 11 13 11 14 15 18 12 16 3 3 0 3 0 6 8 Fake
1451 GayMerriage 18 19 23 21 13 21 10 10 8 11 15 9 8 1 3 1 1 7 8 True
1452 GayMerriage 9 22 7 10 9 14 14 9 15 36 15 14 8 12 4 0 3 9 4 True
1453 GayMerriage 11 24 13 8 5 13 14 4 14 47 22 12 10 13 1 1 1 9 2 Fake
1454 GayMerriage 8 19 6 6 7 19 9 2 14 36 20 16 13 24 8 8 4 21 4 Fake
1455 GayMerriage 12 16 14 11 7 13 5 12 13 34 23 18 13 11 4 4 2 10 2 True
1456 GayMerriage 22 30 26 31 13 23 22 19 14 17 13 10 3 3 1 2 0 2 5 True
1457 GayMerriage 17 30 10 21 15 30 10 20 14 16 7 2 6 1 0 1 0 1 4 Fake
1458 GayMerriage 11 26 16 33 17 28 12 19 11 29 12 7 5 4 1 0 0 1 4 Fake
1459 GayMerriage 25 37 16 35 19 49 21 32 16 29 14 22 10 7 0 2 0 6 5 True
1460 GayMerriage 4 2 2 6 7 4 12 20 21 22 23 20 17 20 8 6 8 24 5 True
1461 GayMerriage 0 6 3 0 7 8 9 6 17 28 16 24 19 20 8 8 10 32 4 Fake
1462 GayMerriage 4 3 5 5 4 11 9 13 9 26 15 27 18 13 9 9 6 36 5 Fake
1463 GayMerriage 0 2 3 6 7 5 5 18 25 22 23 25 22 18 17 13 2 40 4 True
1464 GayMerriage 19 9 10 8 7 14 21 30 38 31 18 15 8 1 1 0 0 2 8 True
1465 GayMerriage 11 6 1 3 11 15 9 26 29 30 26 13 4 3 5 1 2 7 2 Fake
1466 GayMerriage 26 13 5 15 12 28 20 39 48 75 62 35 18 5 7 3 2 12 2 Fake
1467 GayMerriage 26 12 10 13 10 9 16 37 38 53 31 21 11 4 4 3 2 13 8 True
1468 GayMerriage 27 14 33 60 10 21 66 13 4 12 10 1 2 2 2 0 0 0 8 True
1469 GayMerriage 28 13 25 51 8 16 49 14 1 23 5 0 0 2 3 0 0 0 2 Fake
1470 GayMerriage 17 13 33 59 6 14 83 13 2 22 18 3 0 3 1 0 0 4 8 Fake
1471 GayMerriage 29 12 22 39 2 24 67 10 3 15 12 1 1 4 2 0 0 0 2 True
1472 GayMerriage 7 8 14 13 5 8 15 26 18 30 17 18 10 7 2 0 0 0 6 True
1473 GayMerriage 11 14 11 14 15 14 32 39 28 51 16 28 14 7 3 1 0 3 2 Fake
1474 GayMerriage 6 10 7 12 9 18 15 23 10 18 17 23 16 9 2 2 0 3 6 Fake
1475 GayMerriage 15 17 16 16 17 40 32 36 24 54 46 39 22 15 2 3 0 8 2 True
1476 GayMerriage 22 34 12 12 14 36 17 20 17 35 8 8 2 2 0 2 2 5 8 True
1477 GayMerriage 22 37 14 7 17 27 23 21 22 26 6 3 2 0 0 0 0 0 4 Fake
1478 GayMerriage 22 29 13 15 10 31 25 30 21 35 19 7 12 3 2 0 0 4 4 Fake
1479 GayMerriage 19 40 25 16 18 38 19 14 20 36 9 8 1 4 1 0 0 2 8 True
1480 GayMerriage 1 58 45 60 58 78 41 38 25 18 7 9 5 3 0 1 1 4 4 True
1481 GayMerriage 0 50 56 61 52 93 69 43 37 28 14 6 3 2 0 0 1 4 4 Fake
1482 GayMerriage 1 57 61 84 79 92 69 54 30 12 17 11 7 2 0 1 0 6 4 Fake
1483 GayMerriage 2 70 54 73 74 80 58 55 20 26 1 13 3 3 2 0 0 6 4 True
